ModelID;CategoryID;Model;Codename;GeneralExtras
11796;1;Xperia XZ2 Compact Global TD-LTE H8314 / PF32;Sony Apollo;Haptic touch feedback
11797;3;Huami Amazfit Smart Sports Watch;;
11798;1;5 Dual SIM LTE EMEA 5086D;TCL A5A Infinity;Haptic touch feedback
11799;1;1X Dual SIM LTE EMEA 5059D;TCL AU5A Plus;Haptic touch feedback
11800;1;Xperia XZ2 TD-LTE H8216 / PF22;Sony Akari;Haptic touch feedback
11801;1;SM-G960W Galaxy S9 TD-LTE;Samsung Star;Haptic touch feedback
11802;1;SM-G965F/DS Galaxy S9+ Duos TD-LTE 64GB;Samsung Star 2;Haptic touch feedback
11803;1;V300LW V30S+ ThinQ TD-LTE;LG Joan;Haptic touch feedback , Tactile touch feedback
11804;1;3V Dual SIM TD-LTE EMEA 5099D / 5099U;TCL A3A XL 4G;Haptic touch feedback
11805;1;One Touch Pixi 4 5.0 3G EMEA 5010X;TCL 5010;Haptic touch feedback
11806;1;8 Sirocco Global TD-LTE;HMD Avatar;Haptic touch feedback
11807;1;V300L V30S ThinQ TD-LTE;LG Joan;Haptic touch feedback , Tactile touch feedback
11808;1;3x Dual SIM TD-LTE EMEA 5058Y / 5058I;TCL A3A Plus;Haptic touch feedback
11809;1;3 LTE EMEA 5052Y;TCL 5052;Haptic touch feedback
11810;1;3 Dual SIM LTE EMEA 5052D;TCL 5052;Haptic touch feedback
11811;1;SM-G960U Galaxy S9 TD-LTE US;Samsung Star;Haptic touch feedback
11812;1;SM-G965F Galaxy S9+ TD-LTE / Galaxy S9 Plus;Samsung Star 2;Haptic touch feedback
11813;1;1 Dual SIM TD-LTE EMEA;HMD FRT;Haptic touch feedback
11814;1;SM-G960F Galaxy S9 TD-LTE;Samsung Star;Haptic touch feedback
11815;1;SM-J701MT Galaxy J7 Neo 2017 HD TV Duos LTE-A LATAM;Samsung J701;Haptic touch feedback
11816;1;SM-J701M Galaxy J7 Neo 2017 LTE-A LATAM;Samsung J701;Haptic touch feedback
11817;2;ZenPad 10 WiFi Z301MF 32GB;;
11818;2;ZenPad 10 WiFi Z301MF 16GB;;
11819;2;ZenPad 10 WiFi Z301MF 64GB;;
11820;1;K430AR K Series K10 4G LTE;LG M2;Haptic touch feedback
11821;1;K350AR K Series K8 4G LTE;LG M1V;Haptic touch feedback
11822;1;H320AR Leon 3G;LG Y50;Haptic touch feedback
11823;1;M250AR K Series K10 2017 LTE;LG MLV5N;Haptic touch feedback
11824;1;Xperia XA2 Dual SIM TD-LTE EMEA H4113;Sony Pioneer;Haptic touch feedback
11825;1;One Touch Pixi Unite A466BG;;Haptic touch feedback
11826;1;One Touch Pixi 4 4.0 Dual SIM LATAM 4034E;;Haptic touch feedback
11827;1;V300SW V30S+ ThinQ TD-LTE;LG Joan;Haptic touch feedback , Tactile touch feedback
11828;1;V300S V30S ThinQ TD-LTE;LG Joan;Haptic touch feedback , Tactile touch feedback
11829;1;Spark Pro Dual SIM LTE;;Haptic touch feedback
11830;1;Xperia XA2 Ultra LTE-A AM H3223;Sony Avenger;Haptic touch feedback
11831;1;Xperia XA2 Ultra TD-LTE EMEA H3213 / SM22;Sony Avenger;Haptic touch feedback
11832;1;A39 Dual SIM TD-LTE ID VN CPH1605;Oppo Neo 9s;Haptic touch feedback
11833;1;A37 Dual SIM TD-LTE SG;Oppo Neo 9;Haptic touch feedback
11834;1;A37 Dual SIM TD-LTE EMEA;Oppo Neo 9;Haptic touch feedback
11835;1;A37 Dual SIM TD-LTE IN KZ;Oppo Neo 9;Haptic touch feedback
11836;1;A83 Dual SIM TD-LTE RU KZ PH KE;;Haptic touch feedback
11837;1;A83 Dual SIM TD-LTE MY VN EG PK;;Haptic touch feedback
11838;1;Xperia L2 Dual SIM TD-LTE APAC H4331;Sony Ranger;Haptic touch feedback
11839;1;LMX410EOW K Series K11 2018 Dual SIM LTE-A / K10 2018;LG X410E;Haptic touch feedback
11840;1;LMX210NMW K Series K9 2018 Dual SIM LTE EMEA;LG X210E;Haptic touch feedback
11841;1;Xperia L2 Dual SIM TD-LTE EMEA H4311;Sony Ranger;Haptic touch feedback
11842;1;Xperia L2 LTE-A AM H3321;Sony Ranger;Haptic touch feedback
11843;1;SM-S737TL Galaxy J7 Sky Pro 4G LTE-A;Samsung J727;Haptic touch feedback
11844;1;SM-J727T Galaxy J7 Prime LTE-A / SM-J727T1;Samsung J727;Haptic touch feedback
11845;1;SM-J727U Galaxy J7 2017 LTE-A;Samsung J727;Haptic touch feedback
11846;1;SM-J530G/DS Galaxy J5 2017 Duos TD-LTE LATAM 16GB;Samsung J530;Haptic touch feedback
11847;1;V0270WW Vivo ONE Dual SIM LTE;;Haptic touch feedback
11848;1;Spark Plus K9 Dual SIM;;Haptic touch feedback
11849;1;U11 TD-LTE JP;HTC Ocean;Haptic touch feedback
11850;1;V Lite TD-LTE Dual SIM;;Haptic touch feedback
11851;1;Camon CX Air LTE Dual SIM;;Haptic touch feedback
11852;3;Huami Amazfit Smart Sports Watch 2s Premium Edition;;
11853;3;Huami Amazfit Smart Sports Watch 2 / Stratos;;
11854;1;Camon CX Dual SIM LTE 16GB;;Haptic touch feedback
11855;1;Phantom 8 LTE Dual SIM;;Haptic touch feedback
11856;1;Phantom 6 Plus LTE Dual SIM;;Haptic touch feedback
11857;1;Phantom 6 LTE Dual SIM;;Haptic touch feedback
11858;1;Camon CM Dual SIM LTE / CMore;;Haptic touch feedback
11859;1;Core 57s Dual SIM LTE;;Haptic touch feedback
11860;1;Core 60s Dual SIM LTE;;
11861;1;Core 55s Dual SIM LTE;;Haptic touch feedback
11862;1;P100 Dual SIM TD-LTE;;Haptic touch feedback
11863;1;Mate SE Dual SIM LTE-A LATAM BND-L34;Huawei Bond;Haptic touch feedback
11864;1;Moto G5 Plus HDTV Dual SIM LTE-A BR XT1683;Motorola Potter;Haptic touch feedback
11865;1;X100L Smart Folder LTE;;Haptic touch feedback
11866;1;X415K X Series X4+ LTE;;Haptic touch feedback
11867;1;SM-G965U Galaxy S9+ TD-LTE US;Samsung Star 2;Haptic touch feedback
11868;2;SM-T385L Galaxy Tab A 8.0 2017 TD-LTE 32GB;Samsung T380;
11869;1;SM-G611L Galaxy On7 Prime 2018 LTE-A;Samsung G611;Haptic touch feedback
11870;1;SM-G611K Galaxy On7 Prime 2018 LTE-A;Samsung G611;Haptic touch feedback
11871;1;P Smart Dual SIM TD-LTE APAC FIG-LX2 / FIG-L22;Huawei Figo;Haptic touch feedback
11872;1;Nova Lite 2 Dual SIM LTE-A JP FIG-LA1;Huawei Figo;Haptic touch feedback
11873;1;Redmi Note 5 Pro Premium Edition Dual SIM TD-LTE IN MZB6083IN;Xiaomi Whyred;Haptic touch feedback
11874;1;Redmi 5 Plus Dual SIM TD-LTE CN 32GB MEE7;Xiaomi Vince;Haptic touch feedback
11875;1;Redmi 5 Plus Dual SIM TD-LTE CN 32GB MET7;Xiaomi Vince;Haptic touch feedback
11876;1;Redmi Note 5 Dual SIM TD-LTE IN 32GB MEG7;Xiaomi Vince;Haptic touch feedback
11877;1;Redmi Note 5 Dual SIM TD-LTE IN 64GB MEG7;Xiaomi Vince;Haptic touch feedback
11878;1;Redmi Y1 Dual SIM TD-LTE IN 64GB;Xiaomi Ugg;Haptic touch feedback
11879;1;Priori 5 Dual SIM LTE FTJ17C00;;Haptic touch feedback
11880;1;Samurai Rei 2 Dual SIM LTE FTJ17A00;;Haptic touch feedback
11881;1;P20 Premium Edition Dual SIM TD-LTE CN EML-AL00;Huawei Emily;Haptic touch feedback
11882;1;A71 2018 Dual SIM TD-LTE IN;;Haptic touch feedback
11883;1;SM-G611S Galaxy On7 Prime 2018 LTE-A;Samsung G611;Haptic touch feedback
11884;1;Neffos C5A Dual SIM TP703A;;Haptic touch feedback
11885;1;Neffos X1 Max Dual SIM LTE AM 32GB TP903A;;Haptic touch feedback
11886;1;Neffos X1 Max Dual SIM LTE EMEA 64GB TP903A;;Haptic touch feedback
11887;1;Neffos X1 Dual SIM LTE AM 16GB TP902C;;Haptic touch feedback
11888;1;Neffos C7 Dual SIM LTE AM TP910C;;Haptic touch feedback
11889;1;Y8 MAX Dual SIM TD-LTE;;Haptic touch feedback
11890;1;Neffos X1 Lite Dual SIM LTE AM TP904C;;Haptic touch feedback
11891;1;Neffos Y5s Dual SIM LTE AM TP804C;;Haptic touch feedback
11892;1;S11 Dual SIM TD-LTE CN;;Haptic touch feedback
11893;1;Neffos X1 Lite Dual SIM LTE EMEA TP904A;;Haptic touch feedback
11894;1;Neffos C7 Dual SIM LTE EMEA TP910A;;Haptic touch feedback
11895;1;Neffos Y5s Dual SIM LTE EMEA TP804A;;Haptic touch feedback
11896;1;A2 Dual SIM TD-LTE;;Haptic touch feedback
11897;1;R1S Dual SIM TD-LTE FS8028;;Haptic touch feedback
11898;1;S6 Dual SIM LTE-A;;Haptic touch feedback
11899;1;Nile X Dual SIM LTE;;Haptic touch feedback
11900;1;Moto G5S Plus LTE-A LATAM 32GB XT1800;Motorola Sanders;Haptic touch feedback
11901;1;Moto G5S Plus HDTV Dual SIM LTE-A BR 32GB XT1802;Motorola Sanders;Haptic touch feedback
11902;1;Moto G5S Plus Dual SIM LTE-A LATAM 32GB XT1801;Motorola Sanders;Haptic touch feedback
11903;1;Diamond Dual SIM LTE;;Haptic touch feedback
11904;1;A71 2018 Dual SIM TD-LTE VN / A71k;;Haptic touch feedback
11905;1;H870I G6 LTE-A LATAM;LG Diva;Haptic touch feedback
11906;2;SM-T385K Galaxy Tab A 8.0 2017 TD-LTE 32GB;Samsung T380;
11907;1;Power2 LTE Dual Sim;;Haptic touch feedback
11908;1;Power1 Dual Sim;;Haptic touch feedback
11909;1;Moto G5S Plus Dual SIM TD-LTE IN 64GB XT1804;Motorola Sanders;Haptic touch feedback
11910;1;Phone Limited Gold Edition Global TD-LTE RZ35-0215;Razer Cheryl;Haptic touch feedback
11911;1;Android One X1 TD-LTE JP;;Haptic touch feedback
11912;1;Moto G5S LTE LATAM 32GB XT1790 / XT1791;Motorola Montana;Haptic touch feedback
11913;1;M7s Dual SIM TD-LTE TW IF9031;;Haptic touch feedback
11914;1;Moto E4 LTE LATAM XT1764;Motorola Andy;Haptic touch feedback
11915;1;Moto E4 Dual SIM LTE LATAM XT1763;Motorola Andy;Haptic touch feedback
11916;1;Moto E4 Dual SIM TD-LTE EMEA XT1762;Motorola Andy;Haptic touch feedback
11917;1;Moto E4 Plus LTE LATAM XT1772;Motorola George;Haptic touch feedback
11918;1;Moto E4 Plus Dual SIM LTE LATAM XT1773;Motorola George;Haptic touch feedback
11919;1;H870AR G6 LTE-A;LG Diva;Haptic touch feedback
11920;1;SM-A5300 Galaxy A8 2018 Duos TD-LTE CN;Samsung Jackpot;Haptic touch feedback
11921;1;Honor V9 play 4G+ Premium Edition Dual SIM TD-LTE JMM-TL10;;Haptic touch feedback
11922;1;Honor V9 play Premium Edition Dual SIM TD-LTE JMM-AL10;;Haptic touch feedback
11923;1;A71 2018 Dual SIM TD-LTE TH;;Haptic touch feedback
11924;1;SM-J250G Galaxy J2 2018 TD-LTE APAC;Samsung J250;Haptic touch feedback
11925;1;Mate 10 Lite LTE-A LATAM RNE-L03;Huawei Rhone;Haptic touch feedback
11926;1;Mate 10 Lite Dual SIM LTE-A LATAM RNE-L23 / RNE-LX3;Huawei Rhone;Haptic touch feedback
11927;1;Android One X3 TD-LTE JP X3-KC;;Haptic touch feedback
11928;1;Infinity Faith 1 F31 TD-LTE Dual SIM;;Haptic touch feedback
11929;1;SM-G960F/DS Galaxy S9 Duos TD-LTE;Samsung Star;Haptic touch feedback
11930;1;P6000 Dual SIM LTE-A;;Haptic touch feedback
11931;1;BV9000 Pro Dual Sim LTE-A;;Haptic touch feedback
11932;1;BV9000 Dual SIM LTE-A;;Haptic touch feedback
11933;1;A10 3G Dual SIM;;Haptic touch feedback
11934;1;S8 Dual SIM LTE-A;;Haptic touch feedback
11935;1;Redmi 5 Dual SIM TD-LTE HK 32GB;Xiaomi Rosy;Haptic touch feedback
11936;1;Moto X4 2018 Dual SIM TD-LTE APAC 64GB XT1900-2;Motorola Payton;Haptic touch feedback
11937;1;Redmi 5 Plus Dual SIM TD-LTE HK EMEA 64GB MEG7;Xiaomi Vince;Haptic touch feedback
11938;1;ZenFone 4 Pro SE Dual SIM Global TD-LTE ZS551KL 64GB;;Haptic touch feedback
11939;1;Blade A330 Dual SIM LTE;;Haptic touch feedback
11940;1;Blade A210 Dual SIM LTE;;Haptic touch feedback
11941;1;X415S X Series X4+ LTE;;Haptic touch feedback
11942;1;Blade A610 Plus Global Dual SIM TD-LTE;;Haptic touch feedback
11943;1;Blade A610c Dual SIM LTE;;Haptic touch feedback
11944;1;Blade Z10 Dual SIM LTE;;Haptic touch feedback
11945;1;Blade L7 Global Dual SIM 3G;;Haptic touch feedback
11946;1;Redmi 5 Dual SIM TD-LTE TW 32GB;Xiaomi Rosy;Haptic touch feedback
11947;1;Redmi 5 Plus Dual SIM TD-LTE TW 64GB MEG7;Xiaomi Vince;Haptic touch feedback
11948;1;Blade V7 Dual SIM LTE EU;;Haptic touch feedback
11949;1;Blade V7 Max Dual SIM TD-LTE EU;;Haptic touch feedback
11950;1;Blade V7 Plus Dual SIM LTE BV0721;;Haptic touch feedback
11951;1;Blade A520C Dual SIM LTE;;Haptic touch feedback
11952;1;Blade A465 Dual SIM LTE;;Haptic touch feedback
11953;1;Blade A460 LTE NA;;Haptic touch feedback
11954;1;T30 Dual SIM;;Haptic touch feedback
11955;1;Eluga I3 Mega Dual SIM TD-LTE;;Haptic touch feedback
11956;1;Xperia XA2 Ultra Dual SIM TD-LTE APAC H4223;Sony Avenger;Haptic touch feedback
11957;1;K9 Music 4G Dual SIM TD-LTE;;Haptic touch feedback
11958;1;Yuva 2 Dual SIM TD-LTE;;Haptic touch feedback
11959;1;K9 Smart Selfie Dual SIM TD-LTE;;Haptic touch feedback
11960;1;Titanium Jumbo Dual SIM TD-LTE;;Haptic touch feedback
11961;1;Titanium Frames S7 Dual SIM TD-LTE;;Haptic touch feedback
11962;1;Eluga Ray Dual SIM TD-LTE;;Haptic touch feedback
11963;1;LMX210MA Aristo LTE US;LG X210;Haptic touch feedback
11964;1;Vivo X20A Dual SIM TD-LTE CN 128GB;;Haptic touch feedback
11965;1;Xperia XZ1 TD-LTE NA G8343;Sony PF31;Haptic touch feedback
11966;1;M6S Dual SIM TD-LTE CN 32GB M712M;Meizu Meilan S6;Haptic touch feedback
11967;3;Watch Series 3 Hermes 38mm TD-LTE NA A1860;Apple Watch 3,1;Haptic touch feedback , Tactile touch feedback
11968;3;Watch Series 3 Hermes 42mm TD-LTE NA A1861;Apple Watch 3,2;Haptic touch feedback , Tactile touch feedback
11969;3;Watch Series 3 Nike+ 38mm A1858;Apple Watch 3,3;Haptic touch feedback , Tactile touch feedback
11970;3;Watch Series 3 Nike+ 42mm A1859;Apple Watch 3,4;Haptic touch feedback , Tactile touch feedback
11971;1;SM-A730N Galaxy A8+ 2018 Premium Edition TD-LTE KR;;Haptic touch feedback
11972;1;M6S Dual SIM TD-LTE CN 64GB M712C;Meizu Meilan S6;Haptic touch feedback
11973;1;X415L X Series X4+ LTE / X4 Plus;;Haptic touch feedback
11974;1;T9 Dual SIM 3G;;Haptic touch feedback
11975;1;T9 Pro Dual SIM 3G;;Haptic touch feedback
11976;1;A3 Dual SIM 3G;;Haptic touch feedback
11977;1;A1 Dual SIM 3G;;Haptic touch feedback
11978;1;Bro Dual SIM 3G;;Haptic touch feedback
11979;1;Rio Dual SIM 3G;;Haptic touch feedback
11980;1;Rio S Dual SIM LTE;;Haptic touch feedback
11981;1;Alpha Dual SIM 3G;;Haptic touch feedback
11982;1;Atom Dual SIM LTE;;Haptic touch feedback
11983;1;Madrid Dual SIM 3G;;Haptic touch feedback
11984;1;m5 note Global Dual SIM TD-LTE 16GB M621;Meizu Meilan Note 5;Haptic touch feedback
11985;1;M 5S Global Dual SIM TD-LTE 16GB M612;Meizu Meilan 5S;Haptic touch feedback
11986;1;Mix 2 Dual SIM TD-LTE 128GB;;Haptic touch feedback
11987;1;Vivo X20Plus UD Dual SIM TD-LTE CN;;Haptic touch feedback
11988;1;Pure 1 Dual Sim LTE;;Haptic touch feedback
11989;1;Pure 2 Dual Sim LTE;;Haptic touch feedback
11990;1;3C Dual SIM 3G;TCL A3A XL 3G;Haptic touch feedback
11991;1;Verso LTE;;Haptic touch feedback
11992;1;Umidigi S2 Lite Dual Sim LTE-A;;Haptic touch feedback
11993;1;U Pro Dual SIM TD-LTE;;Haptic touch feedback
11994;1;U Dual SIM TD-LTE;;Haptic touch feedback
11995;1;HOMTOM S12 3G Dual SIM;;Haptic touch feedback
11996;1;HS-E76 Dual SIM TD-LTE;;Haptic touch feedback
11997;1;P11 LTE Dual SIM;;Haptic touch feedback
11998;1;K6 LTE Dual SIM;;Haptic touch feedback
11999;1;Armor 2S Dual SIM TD-LTE;;Haptic touch feedback
12000;1;Knight 2 Dual SIM LTE;;Haptic touch feedback
12001;1;Honor 9 Lite Dual SIM TD-LTE IN 64GB LLD-L22A / LLD-AL10;Huawei Leland;Haptic touch feedback
12002;1;A1 M500 Dual SIM TD-LTE;;Haptic touch feedback
12003;1;SM-N950NKPC Galaxy Note 8 PyeongChang 2018 Olympic Games Limited Edition TD-LTE;Samsung Baikal;Haptic touch feedback , Active stylus
12004;1;A83 2018 Dual SIM TD-LTE IN ID TH 32GB;;Haptic touch feedback
12005;3;Watch Series 3 38mm A1858;Apple Watch 3,3;Haptic touch feedback , Tactile touch feedback
12006;3;Watch Series 3 38mm TD-LTE CN A1890 / A1970;Apple Watch 3,1;Haptic touch feedback , Tactile touch feedback
12007;3;Watch Series 3 42mm TD-LTE CN A1892 / A1973;Apple Watch 3,2;Haptic touch feedback , Tactile touch feedback
12008;1;HS-F23 Dual SIM TD-LTE;;Haptic touch feedback
12009;3;Watch Series 3 42mm Global LTE A1891 / A1972;Apple Watch 3,2;Haptic touch feedback , Tactile touch feedback
12010;3;Watch Series 3 38mm Global LTE A1889 / A1969;Apple Watch 3,1;Haptic touch feedback , Tactile touch feedback
12011;3;Connected Modular 41 Smartwatch SBF818000 / SBF818001 / SBF818100;;Haptic touch feedback
12012;3;Connected Modular 45 Smartwatch SBF8A5000;;Haptic touch feedback
12013;3;Connected Modular 45 Smartwatch SBF8A8001 / SBF8A8011 / SBF8A8013 / SBF8A8014;;Haptic touch feedback
12014;1;C30 Rock Lite Dual SIM TD-LTE;;Haptic touch feedback
12015;1;M535+ Dual SIM TD-LTE;;Haptic touch feedback
12016;1;A1s M505 Dual SIM TD-LTE;;Haptic touch feedback
12017;1;Turbo 5s Dual SIM TD-LTE;;Haptic touch feedback
12018;1;Digno A WiMAX 2+;;Haptic touch feedback
12019;1;Eluga Arc 2 EB-90S50ER2 Dual SIM TD-LTE;;Haptic touch feedback
12020;1;Eluga Note EB-90S55EN0 Dual SIM TD-LTE;;Haptic touch feedback
12021;1;T44 Lite Dual SIM;;Haptic touch feedback
12022;1;P85 LTE Dual SIM;;Haptic touch feedback
12023;1;Eluga Ray X EB-90S55ERX Dual SIM TD-LTE;;Haptic touch feedback
12024;1;Eluga I9 EB-90S50EY9N Dual SIM TD-LTE;;Haptic touch feedback
12025;1;HS-F26 Dual SIM TD-LTE;;Haptic touch feedback
12026;1;Xiaohaitun2 HLTEM800 TD-LTE Dual SIM;;Haptic touch feedback
12027;1;Blade A6 Premium Dual Sim LTE;;Haptic touch feedback
12028;1;Blade A6 Lite Dual Sim TD-LTE;;Haptic touch feedback
12029;1;Blade A6 Global Dual SIM LTE 32GB;;Haptic touch feedback
12030;1;One Touch Idol 5 6058D Dual SIM LTE;;Haptic touch feedback
12031;2;au Qua tab QZ8 WiMAX 2+ KYT32;;
12032;1;R2 Dual SIM LTE EU 16GB R0150EE;;Haptic touch feedback
12033;3;Watch Series 3 38mm TD-LTE NA A1860;Apple Watch 3,1;Haptic touch feedback , Tactile touch feedback
12034;1;R2 Global Dual SIM LTE 32GB R0170WW;;Haptic touch feedback
12035;1;R2 Plus Dual SIM LTE;;Haptic touch feedback
12036;1;REVVL Plus LTE US;;Haptic touch feedback
12037;1;U11 EYEs Dual SIM TD-LTE;HTC Ocean Harmony;Haptic touch feedback
12038;1;Fly Dual SIM LTE;;Haptic touch feedback
12039;1;Sky Dual SIM TD-LTE;;Haptic touch feedback
12040;1;F6 Dual SIM TD-LTE CN;;Haptic touch feedback
12041;1;AQUOS sense basic TD-LTE 702SH;;Haptic touch feedback
12042;1;Android One S3 TD-LTE JP S3-SH;;Haptic touch feedback
12043;2;Miix 630 64GB;;Haptic touch feedback , Kickstand , Active stylus
12044;1;BlackBerry KEYone Bronze Edition BBB100-7 Dual SIM TD-LTE 64GB;TCL Mercury;Haptic touch feedback
12045;1;M7 Plus Dual SIM TD-LTE CN;;Haptic touch feedback
12046;1;View Dual SIM TD-LTE JP M2064;;Haptic touch feedback
12047;1;W919 Dual SIM TD-LTE;;Haptic touch feedback
12048;1;GN5006 Jingang 3 Dual SIM TD-LTE CN / Gold Steel 2;;Haptic touch feedback
12049;1;Life One X3 Dual SIM LTE;;Haptic touch feedback
12050;1;Vivo Y79 Dual SIM TD-LTE CN;;Haptic touch feedback
12051;1;Vivo Y79A Dual SIM TD-LTE CN;;Haptic touch feedback
12052;1;C11 Dual SIM TD-LTE;;Haptic touch feedback
12053;1;HOMTOM S16 3G Dual SIM;;Haptic touch feedback
12054;1;Snap 4 Dual SIM TD-LTE IF9003;;Haptic touch feedback
12055;1;Turbo 5 Plus Dual SIM TD-LTE IF9021;;Haptic touch feedback
12056;1;Grand M2 Dual SIM LTE G190EQ / G190Q;;Haptic touch feedback
12057;1;Eluga A4 Dual SIM TD-LTE;;Haptic touch feedback
12058;1;Y12 TD-LTE Dual SIM;;Haptic touch feedback
12059;1;V3 Viper Dual SIM TD-LTE;;Haptic touch feedback
12060;1;Mate 10 Pro Standard Edition Dual SIM TD-LTE CN BLA-AL00;Huawei Blanc;Haptic touch feedback
12061;3;Forerunner 645 Music Smartwatch;;
12062;1;Xperia L2 TD-LTE EMEA H3311;Sony Ranger;Haptic touch feedback
12063;1;Elyt Dual SIM TD-LTE;;Haptic touch feedback
12064;1;Xperia XA2 TD-LTE EMEA H3113;Sony Pioneer;Haptic touch feedback
12065;1;Element N5 Dual SIM LTE;;Haptic touch feedback
12066;1;Element N2 Dual SIM LTE;;Haptic touch feedback
12067;1;Element N8 Dual SIM LTE;;Haptic touch feedback
12068;1;Xperia XA2 Ultra Dual SIM TD-LTE EMEA H4213;Sony Avenger;Haptic touch feedback
12069;1;au Basio3 WiMAX 2+ KYV43;;Haptic touch feedback
12070;1;au Qua phone QZ WiMAX 2+ KYV44;;Haptic touch feedback
12071;2;au Qua tab QZ10 WiMAX 2+ KYT33;;
12072;1;Nova 2 WiMAX 2+ HWV31 PIC-LX9;Huawei Picasso;Haptic touch feedback
12073;1;Nova 2s Standard Edition Dual SIM TD-LTE CN 64GB HWI-AL00;Huawei Hawaii;Haptic touch feedback
12074;1;SM-A530F Galaxy A8 2018 TD-LTE;Samsung Jackpot;Haptic touch feedback
12075;1;Android One S4 TD-LTE JP S4-KC;;Haptic touch feedback
12076;1;Nova 2s Standard Edition Dual SIM TD-LTE CN 64GB HWI-TL00;Huawei Hawaii;Haptic touch feedback
12077;1;Blade A520 Global Dual SIM LTE 16GB;;Haptic touch feedback
12078;1;AQUOS S3 Dual SIM TD-LTE APAC 64GB FS8032;;Haptic touch feedback
12079;1;AQUOS S2 Dual SIM TD-LTE 64GB FS8008;;Haptic touch feedback
12080;1;AQUOS S3 Mini Dual SIM TD-LTE CN FS8018;;Haptic touch feedback
12081;1;DuraForce Pro LTE-A KC-S702;;Haptic touch feedback
12082;1;M6 Dual SIM TD-LTE CN 32GB M711C;Meizu Meilan M6;Haptic touch feedback
12083;1;SP200 Tribute Dynasty TD-LTE;;Haptic touch feedback
12084;1;M6S Dual SIM TD-LTE CN 32GB M712Q / mblu S6;Meizu Meilan S6;Haptic touch feedback
12085;1;Z999 Axon M LTE-A EU;ZTE Multy;Haptic touch feedback
12086;1;4G GEN C 5.0 Dual SIM LTE;;Haptic touch feedback
12087;1;GO2 Dual SIM LTE;;Haptic touch feedback
12088;1;You L Dual SIM LTE;;Haptic touch feedback
12089;1;H11 Dual SIM TD-LTE HLTE500T;;Haptic touch feedback
12090;1;You Dual SIM LTE;;Haptic touch feedback
12091;1;Z999 Axon M Dual SIM TD-LTE CN 128GB;ZTE Multy;Haptic touch feedback
12092;1;Honor View 10 Global Dual SIM TD-LTE BKL-L09 128GB;Huawei Berkeley;Haptic touch feedback
