ModelID;CategoryID;Model;Codename;GeneralExtras
17601;2;MultiPad 8.0 WIZE 3008 WIFi PMT3008;;
17602;1;SmartPhone 5008 BlackBird Dual SIM;;
17603;1;SmartPhone 5005 NFC Dual SIM;;
17604;1;SM-A7009 Galaxy A7 Duos TD-LTE;;
17605;1;Grand S II CDMA P897A21;;
17606;1;SmartPhone 6500 PLUS Dual SIM;;
17607;1;SmartPhone 5500 Dual SIM;;
17608;2;MultiPad 8.0 MUZE 5018 3G PMT5018;;
17609;2;MultiPad 10.1 MUZE 5021 Dual SIM PMT5021;;
17610;1;Xolo Opus 3 Dual SIM;;
17611;2;MultiPad 7.0 WIZE 3047 3G PMT3047;;
17612;1;P70-t TD-LTE;;
17613;1;K3 Music Lemon Dual SIM TD-LTE K30-W;;
17614;1;i718M TD-LTE;;
17615;1;R1C R8207 TD-LTE Dual SIM;;
17616;1;W900 TD-LTE;;
17617;1;Honor 6 Plus PE-TL20 Dual SIM TD-LTE 16GB;Huawei Pine;
17618;1;One Touch POP D5 5038A;;
17619;1;One Touch POP D5 5038E Dual SIM;;
17620;1;One Touch POP D5 5038D Dual SIM;;
17621;1;One Touch POP D5 5038X;;
17622;1;IQ 1.3 DTV Dual SIM;;
17623;2;MultiPad 7.0 WIZE 3037 3G PMT3037;;
17624;2;MultiPad 7.0 WIZE 3017 WiFi PMT3017;;
17625;1;MX4 Pro M462U TD-LTE 32GB;;
17626;1;MX4 Pro M462 TD-LTE 32GB;;
17627;1;Desire 620 TD-LTE Dual SIM D620u;;
17628;1;Desire 620G Dual SIM D620h;;
17629;1;IQ X OZZY Dual SIM;;
17630;1;Vivo Y28L 4G TD-LTE Dual SIM;;
17631;1;IQ X WIZ Dual SIM;;
17632;1;Ascend Y635-CL00 CDMA;;
17633;1;Vivo Y23L 4G TD-LTE;;
17634;1;Star S2005 TD-LTE;;
17635;1;F35 Dual SIM;;
17636;1;Win Dual SIM;;
17637;1;Omega Prime S Dual SIM;;
17638;1;Zera S rev.S Dual SIM;;
17639;1;WinWin Dual SIM;;
17640;1;WinJoy Dual SIM;;
17641;1;Vibe X2Pt5 TD-LTE Dual SIM;;
17642;2;Elite Pad 900 G1 128GB;;
17643;1;F60S TD-LTE 402LG / YS1401;;
17644;2;805 Tablet MDP;;
17645;2;P666 Canvas Tab;;
17646;1;Slate 6 VoiceTab II Dual SIM 6301ra;;
17647;1;88 Tauri TL88;;Haptic touch feedback
17648;1;SM-G360P Galaxy Prevail LTE / Galaxy Core Prime TD-LTE;;
17649;1;810 Smartphone MDP;;
17650;2;810 Tablet MDP;;
17651;1;SM-G313HN Galaxy Trend 2;;
17652;1;One Touch POP S3 OT-5050X;;
17653;1;Liquid Z160 Z4 Dual SIM;;
17654;1;FonePad 7 FE375CXG Dual SIM / FE37FCG;;
17655;2;SM-T335L Galaxy Tab 4 8.0 4G LTE;Samsung Millet;
17656;1;SM-G8508S Galaxy Alpha 4G TD-LTE;;
17657;1;SM-G355HN Galaxy Core 2;;
17658;2;Iconia One 8 B1-810 WiFi 16GB;;
17659;2;Tablet 32GB;;
17660;1;ivvi K1 K1-NT Dual SIM TD-LTE;;
17661;1;Knight X 4G TD-LTE Dual SIM;;
17662;1;Dashen F2 8675-W00 Dual SIM TD-LTE;;
17663;2;MeMO Pad 7 ME572C WiFi 16GB;;
17664;2;MeMO Pad 7 ME572CL LTE 16GB;;
17665;1;MX4 Pro M462 TD-LTE 64GB;;
17666;1;SM-G3139D Galaxy Ace 4 CDMA;;Haptic touch feedback
17667;1;Eluga I Dual SIM;;
17668;1;Vivo Y928 Dual SIM TD-LTE;;
17669;2;N1;;
17670;1;Vivo Y913 Dual SIM TD-LTE;;
17671;1;5316 Dual SIM TD-LTE;;
17672;1;A690e Dual SIM TD-LTE;;
17673;1;HS-I639T Dual SIM TD-LTE;;
17674;1;ZenFone 5 Lite A502CG;;
17675;1;ZORRO 001 Dual SIM 4G LTE;;
17676;2;MeMO Pad 10 ME103K 8GB;;
17677;1;SM-G750H Galaxy Mega 2 Duos;Samsung Vasta;
17678;1;One Touch POP S9 OT-7050W;;
17679;1;A816 Dual SIM TD-LTE;;
17680;1;F520S AKA 4G LTE;;
17681;1;CTRL V6L Dual SIM TD-LTE;;
17682;1;Pioneer P5L Dual SIM;;
17683;1;M810 LTE;;
17684;1;HTC One M8 for Windows 4G LTE;HTC M8;
17685;1;Dashen F1 Plus 8297-W01 Dual SIM 4G TD-LTE;;
17686;1;Xolo Q1000S Plus;;
17687;1;1105 Baby Find 7 Dual SIM TD-LTE;;
17688;1;Xolo Q700S Plus;;
17689;1;Ascend G628-TL00 Dual SIM TD-LTE;;
17690;1;Tianji 3 S2004 TD-LTE;;
17691;1;F520L AKA 4G LTE;;
17692;1;Xolo Q2100;;
17693;1;SM-N915FY Galaxy Note Edge LTE Cat. 6;;Haptic touch feedback , Active stylus
17694;1;Xolo Q1020;;
17695;1;Fleaz F4s Dual;;
17696;1;Marvera 2 KYY09;;
17697;1;Vivo X5Max 4G TD-LTE;;
17698;1;SM-N915R4 Galaxy Note Edge 4G LTE;;Active stylus
17699;1;Lumia 535;;Haptic touch feedback , Tactile touch feedback
17700;1;V183 TD-LTE;;
17701;1;D375 L Series III L80 Dual TV;LG W6;
17702;1;D125 L Series III L30 Dual;;
17703;1;SM-G357M Galaxy Ace Style LTE / Galaxy Ace 4;;
17704;1;SM-G510F Galaxy Core Max LTE;;
17705;1;M2+ TD-LTE;;
17706;1;Q509T Dual SIM TD-LTE;;
17707;1;G3 D858HK Dual-LTE / G3 Dual TD-LTE 16GB;LG B2;
17708;1;G3 D858HK Dual-LTE / G3 Dual TD-LTE 32GB;LG B2;
17709;1;Urbano V01 LTE KYV31;;Haptic touch feedback
17710;1;SM-A500FD Galaxy A5 Duos LTE;;
17711;1;Moto Maxx / Moto Turbo XT1225;Motorola Quark;
17712;2;S8Q 8GB;;
17713;1;Iris X5;;
17714;1;A315 Canvas 4PLUS;;
17715;1;Lumia 535 Dual SIM;;Haptic touch feedback , Tactile touch feedback
17716;1;SM-G5308 Galaxy Grand Prime TD-LTE;Samsung Fortuna;
17717;1;P55 Dual SIM;;
17718;1;DuraForce E6560;;
17719;1;Y70-C TD-LTE;;
17720;1;M3 Marathon;;
17721;1;F301 TD-LTE;;
17722;1;G3 D856 Dual-LTE / G3 Dual SIM TD-LTE;LG B2;
17723;1;MX4 M461 TD-LTE 64GB;;
17724;1;Blade G Lux;;
17725;2;Nexus 9 TD-LTE 16GB;HTC Flounder;
17726;2;EveryPad Pro LTE;;
17727;2;MediaPad 10 Link 3G S10-202u;;
17728;2;MiPad 9.2 4G LTE;;
17729;1;Regal R1;;
17730;1;SM-A500M Galaxy A5 TD-LTE;;
17731;1;SM-A500G Galaxy A5 Duos LTE;;Haptic touch feedback
17732;1;SM-A5009 Galaxy A5 Duos TD-LTE;;
17733;1;FP1 Dual SIM;;
17734;1;SM-A300Y Galaxy A3 LTE;;Haptic touch feedback
17735;1;SM-A300F Galaxy A3 LTE;;Haptic touch feedback
17736;1;SM-A300H/DS Galaxy A3 Duos HSPA;;Haptic touch feedback
17737;1;SM-A300H Galaxy A3 HSPA;;
17738;1;Phantom Dual SIM;;
17739;1;SM-A300M Galaxy A3 LTE;;
17740;1;Craft Dual SIM;;
17741;1;Tornado Triple SIM;;
17742;2;MediaPad 10 Link+ 4G LTE 402HW;;
17743;1;SM-A500YZ Galaxy A5 LTE;;
17744;1;P689L TD-LTE;;
17745;2;MeMO Pad 10 ME103K 32GB;;
17746;1;Blade Vec Pro;;
17747;2;SM-T805L Galaxy Tab S 10.5-inch Broadband LTE-A;Samsung Chagall;
17748;2;SM-T805K Galaxy Tab S 10.5-inch Broadband LTE-A;Samsung Chagall;
17749;1;Xperia Z3 TD-LTE 401SO;Sony Pegasus;
17750;1;SM-N915V Galaxy Note Edge XLTE;;Active stylus
17751;1;Sharp Aquos Hybrid 4G LTE 401SH;;
17752;1;Multiphone PSP5505 DUO;;Haptic touch feedback
17753;1;Honor Play 4X TD-LTE Dual SIM Che2-UL00;Huawei Cherry Plus;
17754;1;Vivo X5V 4G TD-LTE;;
17755;1;Ascend GX1 Standard Edition SC-CL00 TD-LTE Dual SIM;;
17756;1;D486 Wine Smart;;
17757;1;SM-G360G Galaxy Core Prime TD-LTE;Samsung G360;Haptic touch feedback
17758;2;SM-T807J Galaxy Tab S 10.5-inch WiMAX 2+ SCT21;Samsung Chagall;
17759;1;KS1401 au isai VL LGV31;;Haptic touch feedback , Tactile touch feedback
17760;1;Ascend Mate 2 TD-LTE MT2-L00;;Haptic touch feedback
17761;1;Xperia Z3 TV 4G LTE D6643;Sony Pegasus;
17762;1;N3 Dual SIM 4G TD-LTE N5206;;
17763;1;R5 4G TD-LTE R8107;;
17764;1;DROID Turbo XLTE XT1254 BN 32GB;Motorola Quark;
17765;1;Elements 50 Diamond Dual SIM 4G LTE;;
17766;1;SM-N910VMKEVZW Galaxy Note 4 LTE-A Developer Edition;Samsung Muscat;Active stylus
17767;1;DROID Turbo XLTE XT1254 BN 64GB;Motorola Quark;
17768;1;D392 F60 4G LTE Dual;;
17769;1;X147 L Series III L60 Dual;;
17770;1;X132 L Series III L45 Dual;;
17771;1;H900M Hero 2 TD-LTE;;
17772;1;SM-A700F Galaxy A7 LTE-A;;
17773;2;MeMO Pad 10 ME103K 16GB;;
17774;1;Desire 320;;
17775;1;SM-G870F Galaxy S5 Active LTE-A / SM-G870F0;;
17776;1;SM-G130HN Galaxy Young 2 Duos NFC;;
17777;1;SM-G5109 Galaxy Core Max Duos TD-LTE;;
17778;1;Honor 3C Play Dual SIM TD Hol-T00;;
17779;1;Honor Holly Dual SIM Hol-U19;;
17780;1;Honor 4X TD-LTE Dual SIM Che1-CL10;Huawei Cherry;
17781;1;SM-G850L Galaxy Alpha LTE-A;;
17782;2;XYBOARD 10.1 WiFi 16GB;;
17783;2;XYBOARD 8.2 WiFi 16GB;;
17784;1;Torque XT E6715;;
17785;1;New Moto X / Moto X 2nd Gen 4G LTE XT1093;;
17786;1;SM-G7509W Galaxy Mega 2 Duos TD-LTE;Samsung Vasta;
17787;2;SM-T530 Galaxy Tab 4 NOOK 10.1;;
17788;1;SM-G386T Galaxy Avant / SM-G386T1;Samsung Afyon;
17789;2;VK700 G Pad 10.1 4G LTE;;
17790;1;Nexus 6 XT1100 TD-LTE 64GB;Motorola Shamu;
17791;1;SM-W2015 Galaxy Golden 2;;
17792;1;F490K G3 Screen LTE-A;LG Liger;
17793;1;Desire 820s D820us TD-LTE Dual SIM;;
17794;1;V5 Max TD-LTE Dual SIM;;
17795;1;Hongmi Note 1 / Redmi Note LTE 2014715;Xiaomi Dior;
17796;1;V5S TD-LTE;;
17797;1;F490L G3 Screen LTE-A;LG Liger;
17798;1;SM-G530Y Galaxy Grand Prime 4G LTE;Samsung Fortuna;
17799;1;SM-A300G Galaxy A3 Duos LTE;;
17800;1;Desire 516c CDMA Dual SIM;;
17801;1;SM-G5108Q Galaxy Core Max Duos TD-LTE;;
17802;1;SM-G750A Galaxy Mega 2 4G LTE;Samsung Vasta;
17803;2;iPad Mini 3 TD-LTE A1601 16GB;Apple iPad 4,9;
17804;2;iPad Mini 3 TD-LTE A1601 128GB;Apple iPad 4,9;
17805;2;iPad Mini 3 CDMA A1600 16GB;Apple iPad 4,8;
17806;2;iPad Mini 3 WiFi A1599 16GB;Apple iPad 4,7;
17807;2;iPad Mini 3 WiFi A1599 64GB;Apple iPad 4,7;
17808;2;iPad Air 2 TD-LTE A1567 16GB;Apple iPad 5,4;
17809;2;iPad Air 2 WiFi A1566 128GB;Apple iPad 5,3;
17810;1;i966 Aurora LTE-A;;
17811;1;T1 4G TD-LTE;;
17812;1;Smartphone ARROWS M305 / KA4 4G LTE;;
17813;1;SM-N910L Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
17814;1;Windows Phone;;
17815;1;Desire 820 Mini D820mu TD-LTE;HTC A50M;
17816;1;SM-N915P Galaxy Note Edge 4G TD-LTE;;Active stylus
17817;2;iPad Mini 3 CDMA A1600 128GB;Apple iPad 4,8;
17818;1;One M8Et Eye 4G TD-LTE;HTC M8 EYE;Haptic touch feedback
17819;2;ARROWS Tab M555 / KA4 4G LTE 32GB;;
17820;2;iPad Air 2 WiFi A1566 64GB;Apple iPad 5,3;
17821;6;ThinkPad Yoga 11e 20DU Chromebook;;
17822;2;Yoga Tablet 2 1050F WiFi;;
17823;1;Sharp Aquos Zeta SH-01G;;
17824;1;Nexus 6 XT1103 TD-LTE 32GB;Motorola Shamu;
17825;1;S90-u Sisley TD-LTE;;
17826;2;iPad Air 2 TD-LTE A1567 64GB;Apple iPad 5,4;
17827;2;Nexus 9 LTE 32GB;HTC Flounder;
17828;2;Nexus 9 WiFi 16GB;HTC Flounder;
17829;1;PadFone X Mini 4.5 4G LTE;;
17830;2;iPad Mini 3 WiFi A1599 128GB;Apple iPad 4,7;
17831;1;Xolo Opus HD;;
17832;1;Xolo One Dual SIM;;
17833;1;i8000;;
17834;2;iPad Air 2 WiFi A1566 16GB;Apple iPad 5,3;
17835;2;iPad Mini 3 TD-LTE A1601 64GB;Apple iPad 4,9;
17836;2;iPad Mini 3 CDMA A1600 64GB;Apple iPad 4,8;
17837;2;iPad Air 2 TD-LTE A1567 128GB;Apple iPad 5,4;
17838;1;P520L TD-LTE;;
17839;2;Nexus 9 TD-LTE 32GB;HTC Flounder;
17840;1;I4000S;;
17841;1;V3 Gold Limited;;
17842;1;Nexus 6 XT1103 TD-LTE 64GB;Motorola Shamu;
17843;1;V8;;
17844;1;M2 TD-LTE;;
17845;1;PadFone Mini 4.5 4G LTE PF451CL;;
17846;1;Talk T7 4G;;
17847;1;for Bentley;;
17848;1;Q802D Dual CDMA;;
17849;1;Q802C CDMA;;
17850;1;Xperia Z3v 4G LTE D6708;;
17851;2;Fujitsu Arrows NX F-02G;;
17852;2;YOGA Tablet 2 Pro 4G LTE 1380L;;Kickstand , Built-in projector
17853;1;Desire Eye 4G LTE NA;;Haptic touch feedback
17854;1;SM-A500H Galaxy A5 HSPA;;
17855;1;SM-A3009 Galaxy A3 Duos TD-LTE;;
17856;1;LS660 Tribute 4G TD-LTE / LS660P;;
17857;2;SM-T335K Galaxy Tab4 8.0 4G LTE;Samsung Millet;
17858;2;Slate 7 Plus 4200ef / 4200us;;
17859;1;7 VoiceTab 1351ra;;
17860;1;ZERO Dual SIM;;
17861;2;10 Plus 2201us;;
17862;1;SM-N7508V Galaxy Note 3 Neo TD-LTE / Note3 Lite 4G;;Active stylus
17863;1;SM-N915A Galaxy Note Edge 4G LTE;;Active stylus
17864;2;SM-T805S Galaxy Tab S 10.5-inch Broadband LTE-A;Samsung Chagall;
17865;1;Desire 510 4G LTE NA;HTC A11;
17866;1;Toughpad FZ-B2 4G LTE;;
17867;1;Z787 Grand X MAX;;
17868;1;Slate 7 VoiceTab Ultra HSTNH-H407C;;
17869;1;One Touch POP S3 OT-5050S;;
17870;1;SM-G3609 Galaxy Core Prime CDMA;;
17871;1;SM-G3608 Galaxy Core Prime TD-LTE;;
17872;1;SM-G3606 Galaxy Core Prime TD-LTE;;
17873;1;SM-G360H/DS Galaxy Core Prime Duos;;
17874;1;M510t TD-LTE;;
17875;1;A588t TD;;
17876;1;Titanium S20;;
17877;1;One Touch Fire S 4G LTE OT-6038Y;;
17878;1;One Touch Fire C OT-4019M;;
17879;1;One Touch Fire C OT-4019A;;
17880;1;One Touch Fire C OT-4019X;;
17881;2;MediaPad 7 Youth2 WiFi S7-721w;;
17882;1;Honor X1 / Mediapad X1 7.0 LTE-A 7D-504L;;
17883;1;Aster VM-01 LTE-A;;
17884;1;Desire Eye TD-LTE APAC M910x;;Haptic touch feedback
17885;1;SM-G530H/DS Galaxy Grand Prime Duos;Samsung Fortuna;
17886;1;One M8Ew Eye Dual SIM TD-LTE;HTC M8 EYE;Haptic touch feedback
17887;1;SM-N9100 Galaxy Note 4 TD-LTE Duos;Samsung Muscat;Active stylus
17888;1;SM-N9150 Galaxy Note Edge TD-LTE;;Active stylus
17889;1;M330;;
17890;1;SM-A3000 Galaxy A3 Duos TD-LTE;;Haptic touch feedback
17891;1;SM-R750D Gear S 3G;;
17892;2;Xperia Z3 Tablet Compact WiMAX 2+ SOT22;;
17893;2;SM-T707D Galaxy Tab S 8.4 SC-03G;Samsung Klimt;
17894;2;Fujitsu Arrows Tab F-03G;;
17895;1;MS395 F60 4G LTE;;
17896;1;D390N F60 4G LTE;;
17897;1;D213 L Series III L50 Sporty / D213N;;
17898;1;D120 L Series III L30 Sporty;;
17899;1;D100 L Series III L20;;
17900;1;AS876 F90 LTE;;
17901;1;D105 L Series III L20 Dual SIM;;
17902;1;D390 F60 4G LTE;;
17903;1;SM-N9109W Galaxy Note 4 TD-LTE Duos;Samsung Muscat;Active stylus
17904;1;SM-N9106W Galaxy Note 4 TD-LTE Duos;Samsung Muscat;Active stylus
17905;1;MINIHEI TD-LTE;;
17906;1;SM-G357FZ Galaxy Ace Style LTE / Galaxy Ace 4;;
17907;1;A880;;
17908;2;Honor Tablet 8 3G;;
17909;1;ZenFone 5 TW LTE-A A500KL;;
17910;1;Moto G 4G LTE LATAM XT1040;Motorola Peregrine;
17911;1;Moto G 4G LTE XT1039;Motorola Peregrine;
17912;2;SM-P905F0 Galaxy NotePRO 12.2 LTE-A 32GB;;Active stylus
17913;1;G3 D852G 3G;LG B2;
17914;1;Pulsar;;
17915;1;Vivo Y927 LTE-A;;
17916;1;Vivo Y627 LTE-A;;
17917;1;Vivo Y27 TD-LTE;;
17918;1;Vivo Y13L TD-LTE CN;;Haptic touch feedback
17919;1;Honor 4X TD-LTE Dual SIM Che1-CL20;Huawei Cherry;
17920;1;SM-G530M Galaxy Grand Prime LTE;Samsung Fortuna;
17921;1;ZenFone 5 A500CG 32GB;;
17922;1;New Moto X 3605 / Moto X 2nd Gen XLTE XT1096 32GB;;
17923;1;ViewPhone V500 TD-LTE;;
17924;1;Mi4 WCDMA 16GB 2014215 / Mi4W;Xiaomi Leo;
17925;1;Mi4 4G TD-LTE 16GB 2014216;Xiaomi Leo;
17926;8;LUMIX Smart Camera DMC-CM1;;
17927;1;Nexus 6 XT1100 TD-LTE 32GB;Motorola Shamu;
17928;1;Lumia 735 TD-LTE;;Haptic touch feedback
17929;1;Honor 6 H60-L04 4G TD-LTE;Huawei Mulan;
17930;1;V1-C Bodun TD-LTE;;
17931;1;GN715 TD-LTE;;
17932;1;Ascend Alek 4G G620S-L03 LTE;;
17933;1;Titanium Wind W4 Dual SIM;;
17934;1;990N Smart 4 Max LTE-A;;
17935;1;Lumia 830 LATAM 4G LTE;Nokia Tesla;
17936;1;SM-G870W Galaxy S5 Active LTE-A;;
17937;1;P768G Optimus L9;;
17938;1;P768 Optimus L9 / P768E;;
17939;1;P765 Optimus L9;;
17940;1;P768f Optimus L9;;
17941;1;E425f Optimus L3 II;;
17942;1;E420 Optimus L1 II Dual;;
17943;1;VS810PP Transpyre LTE;;
17944;1;Q805T TD-LTE;;
17945;1;Desire 820q LTE-A Dual SIM;;
17946;1;Desire 816 D816G Dual SIM / D816h;;
17947;1;F480L Wine Smart;;
17948;1;F480K Wine Smart;;
17949;1;F480S Wine Smart;;
17950;1;Honor 4 Play 2014 Dual SIM TD-LTE CN G620S;;Haptic touch feedback
17951;1;Air LTE;;
17952;1;One Touch POP 2 4.5 Windows Phone;;
17953;1;One Touch Evolve 2 4037T;;
17954;1;SM-N9108V Galaxy Note 4 TD-LTE;Samsung Muscat;Active stylus
17955;1;One Touch Fierce 2 US 7040T;;
17956;2;Smart Tab 4G LTE-A;;
17957;1;SM-A500F Galaxy A5 LTE;;
17958;1;New Moto G / Moto G 2nd Gen XT1064 8GB;Motorola Titan;
17959;1;SM-N915J Galaxy Note Edge TD-LTE SCL24;;Active stylus
17960;1;SM-A5000 Galaxy A5 Duos TD-LTE;;
17961;1;Lumia 830 NAM 4G LTE;Nokia Tesla;
17962;2;Fire HDX 8.9 WiFi 16GB;;
17963;5;Fire HD 6 8GB;;
17964;2;Fire HD 7 8GB;;
17965;2;Fire HDX 8.9 WiFi 64GB;;
17966;1;DROID Turbo XLTE XT1254 MGF 32GB;Motorola Quark;
17967;2;Fire HDX 8.9 WiFi 32GB;;
17968;1;SM-G7508Q Galaxy Mega 2 Duos TD-LTE;Samsung Vasta;
17969;2;Fire HD 7 16GB;;
17970;5;Fire HD 6 16GB;;
17971;1;Blackberry Porsche Design P9983 LTE-A SQK100-2;RIM Khan;
17972;1;SM-N910K Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
17973;1;D331 L Bello / D331TR L80+ Bello;;
17974;1;SM-R750B Gear S 3G;;
17975;1;Ascend Y550-L02 LTE;;
17976;1;Ascend Y550-L03 LTE;;
17977;1;Z970 ZMax LTE;;
17978;1;G3 US990 LTE-A;LG B2;
17979;1;K88L;;
17980;1;D690 G3 Stylus;;
17981;1;HTC Desire 510 TD-LTE;HTC A11;
17982;1;SM-G5308W Galaxy Grand Prime TD-LTE;Samsung Fortuna;
17983;2;Shield Tablet WiFi 32GB;;
17984;1;SM-N9009V Galaxy Note3 TD-LTE;;Active stylus
17985;1;SN50MC1 Dual SIM;;
17986;6;Chromebook 14-q020nr;;
17987;5;iPod touch 5th generation A1421 16GB;Apple iPod 5,1;
17988;1;Sparkle V;;
17989;1;Dream UNO Mi-498;;
17990;1;D724 G3s Dual;LG B2 Mini;
17991;1;AQ4501 Canvas A1;;
17992;1;D722K G3 Beat TD-LTE;LG B2 Mini;
17993;1;New Moto X / Moto X 2nd Gen LTE-A Pure Edition XT1095 16GB;;
17994;1;SM-G870D Galaxy S5 Active LTE-A SC-02G;;
17995;1;Infinity X2 mini;;
17996;1;X505 RACE Jet 4G LTE-A;;
17997;1;One Touch POP 2 4.5 OT-5042G LTE-A;;Haptic touch feedback
17998;1;One Touch POP 2 4.5 OT-5042W LTE-A;;
17999;1;One Touch POP 2 4.5 OT-5042A LTE-A;;
18000;1;SM-R750R4 Gear S CDMA;;
18001;1;SM-R750V Gear S CDMA;;
18002;1;SM-R750P Gear S CDMA;;
18003;1;C8817E;;
18004;1;D290N L Fino;;
18005;1;Honor 6 HW-H60-J1 LTE-A / X3;Huawei Mulan;
18006;1;MX4 M461U TD-LTE 32GB;;
18007;1;Lumia 735 NAM 4G LTE-A;;Haptic touch feedback
18008;1;Desire 612 4G XLTE HTC331ZLVW;;
18009;2;Slate 6 VoiceTab Plus HSTNH-B406M LTE;;
18010;1;A310 Canvas Nitro;;
18011;1;Y1 TD-LTE;;
18012;1;One Touch POP 2 4.5 OT-5042E LTE-A;;
18013;1;One Touch POP 2 4.5 OT-5042X LTE-A;;
18014;1;SM-G850K Galaxy Alpha LTE-A;;
18015;2;Mediapad M1 8.0 LTE S8-301LM 403hw;;
18016;1;SM-N915D Galaxy Note Edge TD-LTE SC-01G;;Active stylus
18017;2;Venue 8 7000 Series WiFi 7840;;
18018;1;Liquid Z500 Plus;;
18019;1;Ascend Y550-L01 LTE;;Haptic touch feedback
18020;1;W410a Win Jr;;
18021;1;W410i Win Jr;;
18022;1;W510u Win HD;;
18023;1;W510l Win HD;;
18024;1;Xperia E3 LTE DTV D2243;;
18025;1;Xperia E3 LTE D2206;;
18026;1;SM-N910W8 Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
18027;1;Alpha Style Dual SIM;;
18028;1;Kis 3 Max;;
18029;1;Blade Vec 3G;;
18030;1;iPhone 6 TD-LTE A1589 128GB;Apple iPhone 7,2;Haptic touch feedback
18031;1;iPhone 6 TD-LTE A1589 64GB;Apple iPhone 7,2;Haptic touch feedback
18032;1;iPhone 6 TD-LTE A1589 16GB;Apple iPhone 7,2;Haptic touch feedback
18033;1;iPhone 6 Plus TD-LTE A1593 16GB;Apple iPhone 7,1;Haptic touch feedback
18034;1;iPhone 6 Plus TD-LTE A1593 64GB;Apple iPhone 7,1;Haptic touch feedback
18035;1;iPhone 6 Plus TD-LTE A1593 128GB;Apple iPhone 7,1;Haptic touch feedback
18036;1;iPhone 6 Plus TD-LTE A1524 128GB;Apple iPhone 7,1;Haptic touch feedback
18037;1;iPhone 6 Plus TD-LTE A1524 16GB;Apple iPhone 7,1;Haptic touch feedback
18038;1;iPhone 6 Plus CDMA A1522 128GB;Apple iPhone 7,1;Haptic touch feedback
18039;1;iPhone 6 Plus CDMA A1522 64GB;Apple iPhone 7,1;Haptic touch feedback
18040;1;iPhone 6 Plus CDMA A1522 16GB;Apple iPhone 7,1;Haptic touch feedback
18041;1;iPhone 6 Plus LTE-A A1522 16GB;Apple iPhone 7,1;Haptic touch feedback
18042;1;iPhone 6 Plus LTE-A A1522 64GB;Apple iPhone 7,1;Haptic touch feedback
18043;1;iPhone 6 CDMA A1549 128GB;Apple iPhone 7,2;Haptic touch feedback
18044;1;iPhone 6 CDMA A1549 16GB;Apple iPhone 7,2;Haptic touch feedback
18045;1;iPhone 6 LTE-A A1549 16GB;Apple iPhone 7,2;Haptic touch feedback
18046;1;iPhone 6 LTE-A A1549 64GB;Apple iPhone 7,2;Haptic touch feedback
18047;1;iPhone 6 TD-LTE A1586 128GB;Apple iPhone 7,2;Haptic touch feedback
18048;1;iPhone 6 TD-LTE A1586 16GB;Apple iPhone 7,2;Haptic touch feedback
18049;1;Grace MultiPhone PSP7557;;Haptic touch feedback
18050;1;iPhone 6 Plus LTE-A A1522 128GB;Apple iPhone 7,1;Haptic touch feedback
18051;1;iPhone 6 CDMA A1549 64GB;Apple iPhone 7,2;Haptic touch feedback
18052;1;Vibe X2-EU 4G LTE;;
18053;2;VivoTab 8 M81C;;
18054;1;D337 L Prime Dual;;
18055;1;iPhone 6 LTE-A A1549 128GB;Apple iPhone 7,2;Haptic touch feedback
18056;1;D295 G2 Lite Dual / D295f L Fino;;
18057;1;SM-N910R4 Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
18058;3;ZenWatch WI500Q;;
18059;1;D227 L Series III L50 Sporty TV Dual;;
18060;1;SM-N910F Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
18061;1;Lumia 735 4G LTE;;Haptic touch feedback
18062;1;SM-N910P Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
18063;2;Xperia Z3 Tablet Compact WiFi SGP611 16GB;;
18064;1;New Moto G Dual TV / Moto G DTV 2nd Gen Colors Edition XT1069;Motorola Titan;
18065;1;New Moto G / Moto G 2nd Gen XT1063 8GB;Motorola Titan;
18066;1;M812 TD-LTE;;
18067;1;New Moto X 3605 / Moto X 2nd Gen XLTE XT1096 16GB;;
18068;1;New Moto X / Moto X 2nd Gen TD-LTE XT1094;;
18069;2;Xperia Z3 Tablet Compact TD-LTE SGP641;;
18070;1;SM-N910V Galaxy Note 4 LTE-A;Samsung Muscat;Active stylus
18071;1;Ascend P7-L07 TD-LTE Sapphire Edition;Huawei Sophia;
18072;2;Xperia Z3 Tablet Compact LTE-A SGP621;;
18073;1;New Moto G Dual / Moto G Dual 2nd Gen XT1068 16GB;Motorola Titan;
18074;1;New Moto X / Moto X 2nd Gen LTE-A Pure Edition XT1095 32GB;;
18075;1;Harley-Davidson;;Haptic touch feedback
18076;2;One Touch Hero 8 LTE;;
18077;1;One Touch POP 2 4.5 OT-5042D LTE-A;;
18078;1;One Touch POP 2 4.5 OT-5042F LTE-A;;
18079;1;Liquid Z500;;
18080;1;One Touch Hero 2 OT-8030Y LTE-A;;
18081;1;One Touch Hero 2 OT-8030B LTE-A;;
18082;1;Ascend G7-L03 LTE;;
18083;1;Ascend G7-L01 LTE;;
18084;1;Desire 820 Dual SIM TD-LTE D820u / D820w;HTC A51;
18085;1;Ascend Mate 7 HSPA MT7-UL00;;
